target;fixation;entropy
bentley;2.0;1.9796
benzene;2.0;1.0386
beowulf;2.0;0.5357999999999999
bequest;2.0;0.8122
beretta;2.0;1.2190999999999999
berghof;2.0;1.6748
bergman;2.0;2.0559
berkley;2.0;1.7241
bermuda;2.0;0.7153
bernard;2.0;1.879
bernays;2.0;2.0332
bernice;2.0;2.2748
bernini;2.0;1.6474
berries;2.0;1.4937
berserk;2.0;1.456
bertram;2.0;2.4284999999999997
beseech;2.0;0.1787
besides;2.0;1.3635
bespoke;2.0;0.9240999999999999
bestest;2.0;2.5453
bestial;2.0;2.1623999999999994
besties;2.0;2.8946
bestows;2.0;3.1061
bethany;2.0;0.20149999999999996
betrays;2.0;0.5619
betters;2.0;1.3931
bettina;2.0;1.2864
betting;2.0;2.0697
between;2.0;0.44639999999999996
betwixt;2.0;0.3101999999999999
beverly;2.0;3.2721999999999993
bewitch;2.0;1.0039
beyonce;2.0;0.6159
bhairav;2.0;2.0021
bhaiyya;2.0;2.2191000000000005
bhangra;2.0;1.2267
bhaskar;2.0;1.1098
bhavani;2.0;2.2711
bhishma;2.0;0.1748
bhushan;2.0;1.3725999999999998
bianche;2.0;1.6872000000000003
bianchi;2.0;2.371
bickman;2.0;1.5128
bicycle;2.0;1.0901999999999998
bidders;2.0;1.4859999999999998
bidding;2.0;1.1985999999999999
bidwell;2.0;0.44400000000000006
bigelow;2.0;1.5447
bigfoot;2.0;1.1606
biggest;2.0;2.823
biggles;2.0;1.3000000000000003
bighorn;2.0;0.6904
bigoted;2.0;1.7536999999999998
bigotry;2.0;1.1876000000000002
bigshot;2.0;1.0488
bigtime;2.0;0.8482000000000001
bigwigs;2.0;1.4844000000000002
bikinis;2.0;0.6486000000000001
bilfran;2.0;1.0833
billing;2.0;0.9333000000000004
billion;2.0;1.26
binders;2.0;1.4929
binding;2.0;1.7027999999999999
bindiya;2.0;2.0146
bingham;2.0;2.492
bingley;2.0;2.5801000000000003
biology;2.0;0.4297999999999999
biotech;2.0;1.3373
bipolar;2.0;1.6184999999999998
birdies;2.0;2.3565
birdman;2.0;1.9188000000000003
birkoff;2.0;1.4818
birthed;2.0;0.921
biryani;2.0;2.0387
biscuit;2.0;2.5667999999999997
bishops;2.0;1.0791
bitched;2.0;2.0919
bitches;2.0;1.1573
bitchin;2.0;1.0940999999999999
bitcoin;2.0;1.2279
bitters;2.0;1.9098
bizarre;2.0;1.1372
bizarro;2.0;0.9801000000000002
blabbed;2.0;2.4455999999999998
blabber;2.0;2.3769
blacked;2.0;2.6700000000000004
blacken;2.0;2.013
blacker;2.0;2.9274999999999998
blackie;2.0;3.114
bladder;2.0;0.7996000000000001
blakely;2.0;2.2814
blaming;2.0;3.1160999999999994
blanche;2.0;1.7899999999999998
blanked;2.0;2.2419000000000002
blanket;2.0;1.954
blankie;2.0;1.7467
blaring;2.0;2.2358999999999996
blarney;2.0;2.1025
blasted;2.0;2.7958000000000003
blaster;2.0;3.7802999999999995
blatant;2.0;1.7839999999999996
blather;2.0;1.7259999999999998
blazers;2.0;2.2600000000000002
blazing;2.0;2.2628999999999997
bleeder;2.0;2.3171
bleedin;2.0;1.8055999999999996
blemish;2.0;1.0174999999999998
blended;2.0;2.2397
blender;2.0;1.6577000000000002
blessed;2.0;1.5423999999999998
blesses;2.0;1.9941999999999998
blinded;2.0;2.5425999999999997
blindly;2.0;1.8664
blinked;2.0;1.8631999999999997
blinker;2.0;1.6899000000000002
blister;2.0;1.0789000000000002
blitzed;2.0;1.1734
blitzen;2.0;1.6785999999999999
bloated;2.0;2.3890000000000002
blocked;2.0;2.1121000000000003
blocker;2.0;2.4226
blogger;2.0;2.505
blondes;2.0;2.401
blondie;2.0;2.1017
blooded;2.0;2.7186
bloomed;2.0;2.3552999999999997
bloomer;2.0;2.5515
bloomin;2.0;2.4219
blossom;2.0;1.7244
blotter;2.0;1.4777
blouses;2.0;1.5705
blowing;2.0;2.1190999999999995
blowjob;2.0;1.5065
blowout;2.0;1.3823
blubber;2.0;1.3366
bluffed;2.0;0.4629
blunder;2.0;2.0976999999999997
bluntly;2.0;2.7568999999999995
blurred;2.0;1.8805
blurted;2.0;1.7884999999999998
blushed;2.0;2.3872
blushes;2.0;2.0568999999999997
bluster;2.0;2.2878
boarded;2.0;2.1340000000000003
boarder;2.0;2.3021000000000003
boasted;2.0;2.5572000000000004
boating;2.0;2.3783999999999996
boatman;2.0;1.417
bobbing;2.0;1.6433999999999997
bobsled;2.0;0.7046
bodaway;2.0;0.7485
boggles;2.0;1.5356999999999998
bohemia;2.0;0.8593999999999999
boilers;2.0;0.6863000000000001
boiling;2.0;1.041
bolivar;2.0;1.9584999999999997
bolivia;2.0;2.2895000000000003
bollock;2.0;1.2687
bologna;2.0;1.5134999999999998
bolshoi;2.0;2.9751
bolster;2.0;2.75
bolting;2.0;0.8867
bombard;2.0;1.3278000000000003
bombers;2.0;1.7356000000000003
bombing;2.0;1.1381000000000001
bonanza;2.0;2.3285
bonbons;2.0;1.4055
bondage;2.0;1.9282
bonding;2.0;2.1513
bonfire;2.0;1.3267
bonjour;2.0;2.1679000000000004
bonkers;2.0;1.3603
bonsoir;2.0;1.8624999999999996
bonuses;2.0;2.4186
boobies;2.0;1.0635999999999999
boogers;2.0;2.7901
bookies;2.0;3.2805
booking;2.0;3.4755000000000003
booklet;2.0;1.7854999999999996
bookman;2.0;1.8843999999999999
booming;2.0;1.4907
boonies;2.0;1.7010999999999998
boorish;2.0;1.9398
boorman;2.0;2.737
boosted;2.0;2.517
booster;2.0;2.2695999999999996
booties;2.0;2.5809
bootleg;2.0;2.3223
bootsie;2.0;2.2983000000000002
boozing;2.0;1.6747
borders;2.0;1.5369
boredom;2.0;1.1724
borgias;2.0;1.5568000000000002
bormann;2.0;0.8716000000000002
borough;2.0;0.7492
borrows;2.0;2.2017
borscht;2.0;2.3599
borstal;2.0;1.9715
bosnian;2.0;2.0111
bossing;2.0;1.8603999999999998
boswell;2.0;1.8756
botched;2.0;1.0958999999999999
bothers;2.0;1.5052
bottled;2.0;1.7671000000000003
bottles;2.0;1.9413999999999998
bottoms;2.0;1.8147000000000002
boucher;2.0;1.5874000000000001
boudoir;2.0;2.9236999999999997
boulder;2.0;3.1373
bounced;2.0;2.4471999999999996
bouncer;2.0;2.4722999999999997
bounces;2.0;2.7116
bounded;2.0;2.7512
bouquet;2.0;1.4953999999999998
bourbon;2.0;1.1106
bouvier;2.0;1.8041999999999998
bowlers;2.0;0.49659999999999993
bowling;2.0;2.9814000000000003
boycott;2.0;3.0726
boyhood;2.0;1.3762
boynton;2.0;0.974
bracing;2.0;3.7944000000000004
bracken;2.0;3.2211
bracket;2.0;2.6066
bradley;2.0;2.0919
bragged;2.0;1.7368000000000001
brahmin;2.0;1.5413000000000001
braided;2.0;1.902
braille;2.0;2.6519999999999997
braised;2.0;3.1464
braking;2.0;2.3245999999999998
branded;2.0;2.3205
brandon;2.0;2.2569000000000004
brannan;2.0;2.2159
branson;2.0;2.348299999999999
bratton;2.0;2.8091
bravado;2.0;2.1149000000000004
bravely;2.0;3.5325
bravery;2.0;3.9383999999999992
bravest;2.0;3.6302
braving;2.0;2.4865999999999997
braxton;2.0;1.7757999999999998
brayden;2.0;1.8051000000000001
braying;2.0;1.8658000000000001
breaded;2.0;3.1245000000000003
breadth;2.0;2.1278
breaker;2.0;1.9318000000000002
breakin;2.0;2.4671
breakup;2.0;3.0875000000000004
breasts;2.0;2.3462000000000005
breathe;2.0;2.0909
breaths;2.0;1.8630000000000002
breeder;2.0;1.7487000000000001
breezes;2.0;3.2536
