lang;fixation;target;trial;read;entropy
en;6;roubles;2;__u__es;3.572
en;6;roubles;3;__ubles;1.061
en;6;roubles;4;___bles;3.322
en;6;roubles;5;__ubles;1.061
en;6;roubles;6;___ble_;1.054
en;6;roubles;7;___b_es;3.852
en;6;roubles;8;__ub_es;1.061
en;6;roubles;9;___bles;3.322
en;6;milford;0;___ford;3.397
en;6;milford;1;_____rd;3.490
en;6;milford;2;____ord;3.902
en;6;milford;3;____ord;3.902
en;6;milford;4;___f_r_;3.619
en;6;milford;5;____ord;3.902
en;6;milford;6;____ord;3.902
en;6;milford;7;___ford;3.397
en;6;milford;8;_____rd;3.490
en;6;milford;9;___ford;3.397
en;6;sidebar;0;__de_ar;0.991
en;6;sidebar;1;___ebar;-0.000
en;6;sidebar;2;_____ar;3.704
en;6;sidebar;3;___e_ar;1.365
en;6;sidebar;4;____bar;1.851
en;6;sidebar;5;_____ar;3.704
en;6;sidebar;6;_____ar;3.704
en;6;sidebar;7;____ba_;3.659
en;6;sidebar;8;__debar;-0.000
en;6;sidebar;9;___eba_;0.777
en;6;niklaus;0;___laus;-0.000
en;6;niklaus;1;__kl_us;-0.000
en;6;niklaus;2;___l_us;0.625
en;6;niklaus;3;__klaus;-0.000
en;6;niklaus;4;___laus;-0.000
en;6;niklaus;5;____au_;2.302
en;6;niklaus;6;___laus;-0.000
en;6;niklaus;7;__k_aus;-0.000
en;6;niklaus;8;_____us;3.593
en;6;niklaus;9;__k_au_;-0.000
en;6;beeswax;0;___swa_;-0.000
en;6;beeswax;1;____wa_;3.843
en;6;beeswax;2;____wax;-0.000
en;6;beeswax;3;__e_wax;-0.000
en;6;beeswax;4;___swax;-0.000
en;6;beeswax;5;___swa_;-0.000
en;6;beeswax;6;____wax;-0.000
en;6;beeswax;7;_____ax;2.135
en;6;beeswax;8;____wax;-0.000
en;6;beeswax;9;____wax;-0.000
en;6;chihiro;0;__i_iro;-0.000
en;6;chihiro;1;__i_iro;-0.000
en;6;chihiro;2;____iro;2.297
en;6;chihiro;3;___h_r_;2.888
en;6;chihiro;4;__i_iro;-0.000
en;6;chihiro;5;__i__ro;0.872
en;6;chihiro;6;__ihiro;-0.000
en;6;chihiro;7;___hiro;1.898
en;6;chihiro;8;___hir_;1.898
en;6;chihiro;9;_____ro;3.803
en;6;refills;0;__f__ls;0.857
en;6;refills;1;__f__ls;0.857
en;6;refills;2;__f__l_;1.749
en;6;refills;3;___ills;0.894
en;6;refills;4;____lls;2.470
en;6;refills;5;__fill_;-0.000
en;6;refills;6;_____l_;6.175
en;6;refills;7;__fill_;-0.000
en;6;refills;8;__f_lls;0.857
en;6;refills;9;___ill_;3.662
en;6;tearful;0;___rful;0.665
en;6;tearful;1;__a_ful;1.371
en;6;tearful;2;__arful;0.665
en;6;tearful;3;__a__ul;1.371
en;6;tearful;4;__arfu_;0.665
en;6;tearful;5;_____ul;2.129
en;6;tearful;6;___r_ul;0.665
en;6;tearful;7;__arfu_;0.665
en;6;tearful;8;__arful;0.665
en;6;tearful;9;___rful;0.665
en;6;wrinkly;0;____kly;0.822
en;6;wrinkly;1;____kly;0.822
en;6;wrinkly;2;____kly;0.822
en;6;wrinkly;3;____kly;0.822
en;6;wrinkly;4;___nkly;0.184
en;6;wrinkly;5;__i_kly;0.129
en;6;wrinkly;6;__i_kl_;0.482
en;6;wrinkly;7;__i_kly;0.129
en;6;wrinkly;8;_____ly;4.156
en;6;wrinkly;9;____kl_;1.659
en;6;brigham;0;__i_ha_;1.479
en;6;brigham;1;__ig_a_;-0.000
en;6;brigham;2;__igham;-0.000
en;6;brigham;3;__i_ham;0.886
en;6;brigham;4;__igham;-0.000
en;6;brigham;5;___gha_;2.175
en;6;brigham;6;____ha_;4.137
en;6;brigham;7;____ham;3.354
en;6;brigham;8;___g_am;0.682
en;6;brigham;9;__igham;-0.000
en;6;sommers;0;____ers;6.186
en;6;sommers;1;__mmer_;1.120
en;6;sommers;2;__mm_rs;1.120
en;6;sommers;3;___m_rs;2.063
en;6;sommers;4;____ers;6.186
en;6;sommers;5;____ers;6.186
en;6;sommers;6;____ers;6.186
en;6;sommers;7;____er_;6.683
en;6;sommers;8;___mers;1.529
en;6;sommers;9;_____rs;6.488
en;6;cieariy;0;___a_iy;-0.000
en;6;cieariy;1;____riy;-0.000
en;6;cieariy;2;____riy;-0.000
en;6;cieariy;3;___ari_;2.924
en;6;cieariy;4;___ariy;-0.000
en;6;cieariy;5;___a_i_;5.126
en;6;cieariy;6;_____i_;6.578
en;6;cieariy;7;___a_i_;5.126
en;6;cieariy;8;__e_riy;-0.000
en;6;cieariy;9;____riy;-0.000
en;6;reigned;0;___gne_;1.749
en;6;reigned;1;__igned;1.342
en;6;reigned;2;__igned;1.342
en;6;reigned;3;__i_ne_;3.100
en;6;reigned;4;___gne_;1.749
en;6;reigned;5;__ig_ed;1.543
en;6;reigned;6;____ned;3.138
en;6;reigned;7;__igned;1.342
en;6;reigned;8;___g_e_;4.905
en;6;reigned;9;___gned;1.342
en;6;regency;0;____ncy;2.354
en;6;regency;1;___ency;1.524
en;6;regency;2;____ncy;2.354
en;6;regency;3;___e_cy;1.524
en;6;regency;4;___enc_;2.631
en;6;regency;5;____ncy;2.354
en;6;regency;6;__ge_c_;0.744
en;6;regency;7;__gency;0.744
en;6;regency;8;____ncy;2.354
en;6;regency;9;___enc_;2.631
en;6;quinine;0;____ine;3.343
en;6;quinine;1;__inin_;2.628
en;6;quinine;2;___nine;1.577
en;6;quinine;3;____ine;3.343
en;6;quinine;4;__i__ne;2.675
en;6;quinine;5;_____ne;2.727
en;6;quinine;6;____in_;6.776
en;6;quinine;7;___n_n_;3.223
en;6;quinine;8;___nin_;3.168
en;6;quinine;9;___nine;1.577
en;6;forster;0;____ter;5.320
en;6;forster;1;___ste_;4.122
en;6;forster;2;___ste_;4.122
en;6;forster;3;___ste_;4.122
en;6;forster;4;____te_;5.640
en;6;forster;5;____ter;5.320
en;6;forster;6;____ter;5.320
en;6;forster;7;__rs_er;0.981
en;6;forster;8;___ster;3.161
en;6;forster;9;__r_te_;2.042
en;6;potency;0;___ency;1.524
en;6;potency;1;__tency;-0.000
en;6;potency;2;___enc_;2.631
en;6;potency;3;____ncy;2.354
en;6;potency;4;____nc_;3.594
en;6;potency;5;__tenc_;-0.000
en;6;potency;6;___ency;1.524
en;6;potency;7;___e_c_;3.236
en;6;potency;8;__t_ncy;-0.000
en;6;potency;9;___ency;1.524
en;6;gwyneth;0;____eth;2.244
en;6;gwyneth;1;____et_;4.987
en;6;gwyneth;2;___net_;2.587
en;6;gwyneth;3;__y_eth;-0.000
en;6;gwyneth;4;_____th;3.616
en;6;gwyneth;5;____eth;2.244
en;6;gwyneth;6;___neth;0.674
en;6;gwyneth;7;__y_eth;-0.000
en;6;gwyneth;8;___net_;2.587
en;6;gwyneth;9;____eth;2.244
en;6;babbles;0;___bles;3.322
en;6;babbles;1;___bles;3.322
en;6;babbles;2;_____e_;8.380
en;6;babbles;3;__b_les;1.580
en;6;babbles;4;___b_e_;1.763
en;6;babbles;5;____les;5.399
en;6;babbles;6;___bles;3.322
en;6;babbles;7;___b_es;3.852
en;6;babbles;8;___b_es;3.852
en;6;babbles;9;___bles;3.322
en;6;offhand;0;____an_;4.312
en;6;offhand;1;__fhand;-0.000
en;6;offhand;2;__fh_nd;-0.000
en;6;offhand;3;___han_;2.318
en;6;offhand;4;____and;1.811
en;6;offhand;5;____and;1.811
en;6;offhand;6;___hand;-0.000
en;6;offhand;7;_____nd;3.224
en;6;offhand;8;___hand;-0.000
en;6;offhand;9;____an_;4.312
en;6;trollop;0;___llop;0.971
en;6;trollop;1;___llop;0.971
en;6;trollop;2;__o__o_;3.412
en;6;trollop;3;____lop;0.688
en;6;trollop;4;___llop;0.971
en;6;trollop;5;_____op;2.328
en;6;trollop;6;__ollo_;-0.000
en;6;trollop;7;___l_o_;2.479
en;6;trollop;8;___llop;0.971
en;6;trollop;9;____lop;0.688
en;6;falcons;0;__lcons;-0.000
en;6;falcons;1;___cons;0.997
en;6;falcons;2;_____ns;5.323
en;6;falcons;3;____on_;3.036
en;6;falcons;4;____ons;4.493
en;6;falcons;5;____ons;4.493
en;6;falcons;6;_____ns;5.323
en;6;falcons;7;____ons;4.493
en;6;falcons;8;____on_;3.036
en;6;falcons;9;___cons;0.997
en;6;certify;0;___tif_;1.401
en;6;certify;1;____if_;2.827
en;6;certify;2;___tif_;1.401
en;6;certify;3;__rtify;0.989
en;6;certify;4;_____fy;3.210
en;6;certify;5;____ify;2.930
en;6;certify;6;____if_;2.827
en;6;certify;7;____ify;2.930
en;6;certify;8;___tify;1.318
en;6;certify;9;____ify;2.930
en;6;larsson;0;__rsson;0.966
en;6;larsson;1;____son;4.187
en;6;larsson;2;____son;4.187
en;6;larsson;3;__rs_on;0.569
en;6;larsson;4;____son;4.187
en;6;larsson;5;___sso_;2.047
en;6;larsson;6;___sson;1.952
en;6;larsson;7;_____o_;6.531
en;6;larsson;8;__r_son;1.245
en;6;larsson;9;__r__o_;3.830
en;6;capitan;0;____tan;2.203
en;6;capitan;1;__pitan;-0.000
en;6;capitan;2;__p_tan;-0.000
en;6;capitan;3;____tan;2.203
en;6;capitan;4;__pitan;-0.000
en;6;capitan;5;__pita_;0.166
en;6;capitan;6;___ita_;2.157
en;6;capitan;7;___i_an;2.468
en;6;capitan;8;___ita_;2.157
en;6;capitan;9;____ta_;3.570
en;6;letitia;0;__t_tia;-0.000
en;6;letitia;1;___itia;0.569
en;6;letitia;2;___itia;0.569
en;6;letitia;3;__t_tia;-0.000
en;6;letitia;4;__titia;-0.000
en;6;letitia;5;___itia;0.569
en;6;letitia;6;___itia;0.569
en;6;letitia;7;____tia;1.517
en;6;letitia;8;___itia;0.569
en;6;letitia;9;____ti_;3.856
en;6;ladybug;0;____bug;-0.000
en;6;ladybug;1;____bu_;2.374
en;6;ladybug;2;___ybu_;-0.000
en;6;ladybug;3;___ybug;-0.000
en;6;ladybug;4;___ybug;-0.000
en;6;ladybug;5;____bug;-0.000
en;6;ladybug;6;_____ug;0.917
en;6;ladybug;7;___ybug;-0.000
en;6;ladybug;8;__dy_ug;-0.000
en;6;ladybug;9;__dy_u_;-0.000
en;6;savitri;0;___itri;0.677
en;6;savitri;1;___itr_;1.270
en;6;savitri;2;_____r_;7.314
en;6;savitri;3;____tri;1.892
en;6;savitri;4;____tri;1.892
en;6;savitri;5;___i_ri;0.677
en;6;savitri;6;___i_ri;0.677
en;6;savitri;7;__vitri;-0.000
en;6;savitri;8;___itri;0.677
en;6;savitri;9;__vi_ri;-0.000
en;6;allyson;0;___yso_;0.381
en;6;allyson;1;____son;4.187
en;6;allyson;2;____son;4.187
en;6;allyson;3;__lyso_;-0.000
en;6;allyson;4;____son;4.187
en;6;allyson;5;___yson;0.381
en;6;allyson;6;__lyson;-0.000
en;6;allyson;7;_____on;5.512
en;6;allyson;8;____son;4.187
en;6;allyson;9;____son;4.187
en;6;chiffon;0;___f_on;2.183
en;6;chiffon;1;___ffon;-0.000
en;6;chiffon;2;___ffo_;-0.000
en;6;chiffon;3;__if_on;0.939
en;6;chiffon;4;____fon;-0.000
en;6;chiffon;5;___ffo_;-0.000
en;6;chiffon;6;___f_on;2.183
en;6;chiffon;7;____fon;-0.000
en;6;chiffon;8;___ffo_;-0.000
en;6;chiffon;9;__i_fon;-0.000
en;6;ourself;0;____elf;1.060
en;6;ourself;1;___self;1.060
en;6;ourself;2;___sel_;1.823
en;6;ourself;3;____elf;1.060
en;6;ourself;4;____elf;1.060
en;6;ourself;5;___s_lf;1.060
en;6;ourself;6;___self;1.060
en;6;ourself;7;___self;1.060
en;6;ourself;8;___self;1.060
en;6;ourself;9;__rs_lf;0.071
en;6;squalor;0;__u_lo_;-0.000
en;6;squalor;1;_____or;3.971
en;6;squalor;2;__ua_or;1.499
en;6;squalor;3;__ualor;-0.000
en;6;squalor;4;_____or;3.971
en;6;squalor;5;__u_lor;-0.000
en;6;squalor;6;___a_or;2.175
en;6;squalor;7;__u_lo_;-0.000
en;6;squalor;8;___alor;-0.000
en;6;squalor;9;___a_or;2.175
en;6;durango;0;____ngo;0.944
en;6;durango;1;__r_ngo;-0.000
en;6;durango;2;___ang_;0.830
en;6;durango;3;___ang_;0.830
en;6;durango;4;__rango;-0.000
en;6;durango;5;_____go;1.570
en;6;durango;6;__r_ngo;-0.000
en;6;durango;7;_____go;1.570
en;6;durango;8;____ng_;2.782
en;6;durango;9;___ango;-0.000
en;6;blabber;0;___b_er;3.022
en;6;blabber;1;___b_er;3.022
en;6;blabber;2;____ber;2.461
en;6;blabber;3;____ber;2.461
en;6;blabber;4;____ber;2.461
en;6;blabber;5;_____er;5.820
en;6;blabber;6;__abbe_;1.319
en;6;blabber;7;___bber;2.214
en;6;blabber;8;____ber;2.461
en;6;blabber;9;___bber;2.214
en;6;repress;0;____ess;4.179
en;6;repress;1;___ress;2.265
en;6;repress;2;__pres_;1.736
en;6;repress;3;___ress;2.265
en;6;repress;4;_____ss;4.484
en;6;repress;5;___ress;2.265
en;6;repress;6;____es_;5.426
en;6;repress;7;___res_;3.104
en;6;repress;8;__pr_ss;1.736
en;6;repress;9;____ess;4.179
en;6;shifter;0;___fter;1.843
en;6;shifter;1;__i_ter;3.700
en;6;shifter;2;____te_;5.640
en;6;shifter;3;__i_ter;3.700
en;6;shifter;4;____ter;5.320
en;6;shifter;5;____ter;5.320
en;6;shifter;6;___f_er;3.247
en;6;shifter;7;___f_er;3.247
en;6;shifter;8;___fter;1.843
en;6;shifter;9;_____er;5.820
en;6;bearers;0;____ers;6.186
en;6;bearers;1;__ar_rs;-0.000
en;6;bearers;2;____ers;6.186
en;6;bearers;3;__a_ers;3.495
en;6;bearers;4;___rers;-0.000
en;6;bearers;5;___rers;-0.000
en;6;bearers;6;_____rs;6.488
en;6;bearers;7;___rers;-0.000
en;6;bearers;8;____ers;6.186
en;6;bearers;9;____ers;6.186
en;6;sifting;0;___t_n_;4.380
en;6;sifting;1;____ing;6.570
en;6;sifting;2;__fting;0.995
en;6;sifting;3;__f_ing;2.167
en;6;sifting;4;_____ng;6.582
en;6;sifting;5;____ing;6.570
en;6;sifting;6;___ting;3.811
en;6;sifting;7;__f_ing;2.167
en;6;sifting;8;___t_ng;3.830
en;6;sifting;9;___ting;3.811
en;6;giddyap;0;___d_ap;-0.000
en;6;giddyap;1;____yap;-0.000
en;6;giddyap;2;__d__ap;-0.000
en;6;giddyap;3;___dya_;-0.000
en;6;giddyap;4;____ya_;2.085
en;6;giddyap;5;____yap;-0.000
en;6;giddyap;6;___d_ap;-0.000
en;6;giddyap;7;__dd_a_;0.865
en;6;giddyap;8;____yap;-0.000
en;6;giddyap;9;___dyap;-0.000
en;6;scouted;0;___uted;1.667
en;6;scouted;1;____ted;4.595
en;6;scouted;2;___ute_;0.245
en;6;scouted;3;____ted;4.595
en;6;scouted;4;___uted;1.667
en;6;scouted;5;__outed;0.484
en;6;scouted;6;_____ed;7.323
en;6;scouted;7;____ted;4.595
en;6;scouted;8;____ted;4.595
en;6;scouted;9;____ted;4.595
en;6;pistons;0;____ons;4.493
en;6;pistons;1;____on_;3.036
en;6;pistons;2;__s_on_;1.932
en;6;pistons;3;__ston_;-0.000
en;6;pistons;4;____ons;4.493
en;6;pistons;5;___tons;1.439
en;6;pistons;6;___tons;1.439
en;6;pistons;7;_____n_;7.309
en;6;pistons;8;___tons;1.439
en;6;pistons;9;___ton_;1.789
en;6;unquote;0;__quote;-0.000
en;6;unquote;1;____ote;1.810
en;6;unquote;2;___u_t_;2.318
en;6;unquote;3;____ote;1.810
en;6;unquote;4;__q_ote;-0.000
en;6;unquote;5;__qu_t_;1.469
en;6;unquote;6;_____t_;6.944
en;6;unquote;7;_____te;4.556
en;6;unquote;8;____ote;1.810
en;6;unquote;9;____ote;1.810
en;6;ferrets;0;____ets;4.182
en;6;ferrets;1;___ret_;1.853
en;6;ferrets;2;___rets;0.836
en;6;ferrets;3;__r_ets;1.683
en;6;ferrets;4;___rets;0.836
en;6;ferrets;5;__r_et_;2.753
en;6;ferrets;6;____ets;4.182
en;6;ferrets;7;____ets;4.182
en;6;ferrets;8;___rets;0.836
en;6;ferrets;9;___ret_;1.853
en;6;throwin;0;__r_win;-0.000
en;6;throwin;1;____win;1.405
en;6;throwin;2;___owi_;-0.000
en;6;throwin;3;___owin;-0.000
en;6;throwin;4;___o_i_;4.033
en;6;throwin;5;__r__in;1.352
en;6;throwin;6;____wi_;1.904
en;6;throwin;7;___o_in;2.579
en;6;throwin;8;__ro_in;-0.000
en;6;throwin;9;___o_in;2.579
en;6;eustace;0;____ace;2.651
en;6;eustace;1;__st_ce;0.081
en;6;eustace;2;__s_ace;0.993
en;6;eustace;3;___tace;-0.000
en;6;eustace;4;__s_ac_;1.524
en;6;eustace;5;____ace;2.651
en;6;eustace;6;__stace;-0.000
en;6;eustace;7;___tace;-0.000
en;6;eustace;8;___tace;-0.000
en;6;eustace;9;_____ce;4.387
en;6;tugging;0;_____ng;6.582
en;6;tugging;1;__gging;3.151
en;6;tugging;2;__ggin_;3.521
en;6;tugging;3;__gging;3.151
en;6;tugging;4;____in_;6.776
en;6;tugging;5;__gg_ng;3.151
en;6;tugging;6;____ing;6.570
en;6;tugging;7;___gin_;3.655
en;6;tugging;8;_____ng;6.582
en;6;tugging;9;__gging;3.151
en;6;rickman;0;_____an;6.058
en;6;rickman;1;___kman;3.597
en;6;rickman;2;__ckman;2.667
en;6;rickman;3;__ckman;2.667
en;6;rickman;4;____man;5.745
en;6;rickman;5;_____an;6.058
en;6;rickman;6;_____an;6.058
en;6;rickman;7;___kman;3.597
en;6;rickman;8;_____an;6.058
en;6;rickman;9;___kman;3.597
en;6;lasagne;0;___agne;-0.000
en;6;lasagne;1;__sa_ne;0.916
en;6;lasagne;2;___agne;-0.000
en;6;lasagne;3;___agne;-0.000
en;6;lasagne;4;___agne;-0.000
en;6;lasagne;5;___agn_;0.648
en;6;lasagne;6;__sagne;-0.000
en;6;lasagne;7;___agne;-0.000
en;6;lasagne;8;_____ne;2.727
en;6;lasagne;9;____gne;0.550
en;6;wouldnt;0;___ldn_;0.999
en;6;wouldnt;1;___ldnt;0.999
en;6;wouldnt;2;____dnt;0.999
en;6;wouldnt;3;_____nt;4.807
en;6;wouldnt;4;__uldnt;0.999
en;6;wouldnt;5;___ldnt;0.999
en;6;wouldnt;6;____dnt;0.999
en;6;wouldnt;7;__u_dn_;0.999
en;6;wouldnt;8;___ldnt;0.999
en;6;wouldnt;9;__uldnt;0.999
en;6;unfolds;0;__folds;-0.000
en;6;unfolds;1;___old_;-0.000
en;6;unfolds;2;____ld_;0.694
en;6;unfolds;3;____lds;0.628
en;6;unfolds;4;____ld_;0.694
en;6;unfolds;5;___olds;-0.000
en;6;unfolds;6;__f_lds;-0.000
en;6;unfolds;7;___olds;-0.000
en;6;unfolds;8;____lds;0.628
en;6;unfolds;9;___olds;-0.000
en;6;offside;0;____ide;1.681
en;6;offside;1;____ide;1.681
en;6;offside;2;___side;0.350
en;6;offside;3;____ide;1.681
en;6;offside;4;___s_de;0.869
en;6;offside;5;___side;0.350
en;6;offside;6;____ide;1.681
en;6;offside;7;_____de;2.964
en;6;offside;8;____id_;2.346
en;6;offside;9;____ide;1.681
en;6;grating;0;___ting;3.811
en;6;grating;1;_____ng;6.582
en;6;grating;2;____ing;6.570
en;6;grating;3;__a__ng;4.568
en;6;grating;4;____ing;6.570
en;6;grating;5;__a_ing;4.568
en;6;grating;6;____ing;6.570
en;6;grating;7;__a_in_;4.667
en;6;grating;8;___tin_;3.999
en;6;grating;9;____in_;6.776
en;6;mcgarry;0;____rry;1.518
en;6;mcgarry;1;___a_r_;3.004
en;6;mcgarry;2;___arry;0.946
en;6;mcgarry;3;___arry;0.946
en;6;mcgarry;4;___arry;0.946
en;6;mcgarry;5;___arry;0.946
en;6;mcgarry;6;__g_rr_;-0.000
en;6;mcgarry;7;____rr_;2.314
en;6;mcgarry;8;___arry;0.946
en;6;mcgarry;9;___arry;0.946
en;6;baiting;0;__iting;0.902
en;6;baiting;1;___ting;3.811
en;6;baiting;2;__i_ing;3.237
en;6;baiting;3;___ting;3.811
en;6;baiting;4;__i_ing;3.237
en;6;baiting;5;___ting;3.811
en;6;baiting;6;____ing;6.570
en;6;baiting;7;____ing;6.570
en;6;baiting;8;___tin_;3.999
en;6;baiting;9;___ting;3.811
en;6;stifler;0;_____er;5.820
en;6;stifler;1;____ler;4.504
en;6;stifler;2;____ler;4.504
en;6;stifler;3;__i_ler;1.917
en;6;stifler;4;__ifler;-0.000
en;6;stifler;5;___fle_;2.434
en;6;stifler;6;_____e_;8.380
en;6;stifler;7;__i_le_;3.472
en;6;stifler;8;____le_;5.401
en;6;stifler;9;____ler;4.504
en;6;marvels;0;__rvels;-0.000
en;6;marvels;1;___vels;0.867
en;6;marvels;2;___v_l_;1.919
en;6;marvels;3;__r_els;1.592
en;6;marvels;4;___vel_;1.829
en;6;marvels;5;___vel_;1.829
en;6;marvels;6;__r__l_;4.014
en;6;marvels;7;____el_;3.592
en;6;marvels;8;__r__l_;4.014
en;6;marvels;9;____els;3.795
en;6;matsuda;0;____uda;0.739
en;6;matsuda;1;__t__d_;0.775
en;6;matsuda;2;__ts_da;-0.000
en;6;matsuda;3;_____da;3.747
en;6;matsuda;4;___suda;-0.000
en;6;matsuda;5;__t__da;1.462
en;6;matsuda;6;_____da;3.747
en;6;matsuda;7;___suda;-0.000
en;6;matsuda;8;__tsuda;-0.000
en;6;matsuda;9;____uda;0.739
en;6;burgled;0;__r__ed;2.320
en;6;burgled;1;____le_;5.401
en;6;burgled;2;____led;5.282
en;6;burgled;3;___g_ed;3.644
en;6;burgled;4;__r__ed;2.320
en;6;burgled;5;__r_led;1.922
en;6;burgled;6;__rgle_;0.938
en;6;burgled;7;____led;5.282
en;6;burgled;8;___g_e_;4.905
en;6;burgled;9;____led;5.282
en;6;anamika;0;_____k_;3.382
en;6;anamika;1;__amika;-0.000
en;6;anamika;2;____ika;1.911
en;6;anamika;3;_____ka;3.726
en;6;anamika;4;____ik_;3.174
en;6;anamika;5;___mika;-0.000
en;6;anamika;6;___mika;-0.000
en;6;anamika;7;____ika;1.911
en;6;anamika;8;___mika;-0.000
en;6;anamika;9;___mik_;-0.000
en;6;avatars;0;___tars;1.783
en;6;avatars;1;___tars;1.783
en;6;avatars;2;___tars;1.783
en;6;avatars;3;___tar_;0.962
en;6;avatars;4;____ars;1.744
en;6;avatars;5;____ars;1.744
en;6;avatars;6;____ars;1.744
en;6;avatars;7;___tar_;0.962
en;6;avatars;8;____ar_;4.799
en;6;avatars;9;__atar_;0.947
en;6;basking;0;____ing;6.570
en;6;basking;1;__s_ing;4.067
en;6;basking;2;___king;3.224
en;6;basking;3;___k_ng;3.224
en;6;basking;4;_____n_;7.309
en;6;basking;5;___kin_;3.345
en;6;basking;6;____in_;6.776
en;6;basking;7;__sk_ng;0.784
en;6;basking;8;____ing;6.570
en;6;basking;9;___k_n_;3.466
en;6;squirts;0;__uirts;-0.000
en;6;squirts;1;___i_t_;3.606
en;6;squirts;2;____rts;2.541
en;6;squirts;3;____rts;2.541
en;6;squirts;4;___i_ts;2.714
en;6;squirts;5;_____ts;5.519
en;6;squirts;6;____rts;2.541
en;6;squirts;7;___irts;-0.000
en;6;squirts;8;___irts;-0.000
en;6;squirts;9;__ui_ts;0.859
en;6;conners;0;_____r_;7.314
en;6;conners;1;__n_er_;4.401
en;6;conners;2;___n_r_;2.419
en;6;conners;3;___ners;2.902
en;6;conners;4;___n_r_;2.419
en;6;conners;5;___ners;2.902
en;6;conners;6;____ers;6.186
en;6;conners;7;____ers;6.186
en;6;conners;8;___ners;2.902
en;6;conners;9;___ners;2.902
en;6;seppuku;0;____uk_;4.256
en;6;seppuku;1;__ppuk_;-0.000
en;6;seppuku;2;___puku;-0.000
en;6;seppuku;3;__p_uku;-0.000
en;6;seppuku;4;____uku;0.953
en;6;seppuku;5;__ppuku;-0.000
en;6;seppuku;6;__p__k_;1.357
en;6;seppuku;7;__p_uku;-0.000
en;6;seppuku;8;____uku;0.953
en;6;seppuku;9;__pp_k_;-0.000
en;6;frigate;0;___gate;1.939
en;6;frigate;1;___gate;1.939
en;6;frigate;2;____ate;2.659
en;6;frigate;3;____ate;2.659
en;6;frigate;4;__i__te;1.219
en;6;frigate;5;___gate;1.939
en;6;frigate;6;__i_ate;0.841
en;6;frigate;7;__igate;-0.000
en;6;frigate;8;__igate;-0.000
en;6;frigate;9;___gate;1.939
en;6;skimmed;0;___mmed;2.245
en;6;skimmed;1;__i_med;0.951
en;6;skimmed;2;___mmed;2.245
en;6;skimmed;3;___mme_;3.575
en;6;skimmed;4;____med;3.347
en;6;skimmed;5;__immed;0.951
en;6;skimmed;6;__i_me_;2.483
en;6;skimmed;7;____med;3.347
en;6;skimmed;8;__i__e_;5.785
en;6;skimmed;9;____me_;4.483
en;6;sherbet;0;___rbet;-0.000
en;6;sherbet;1;___rbe_;-0.000
en;6;sherbet;2;___r_et;2.201
en;6;sherbet;3;__e_bet;-0.000
en;6;sherbet;4;__erbet;-0.000
en;6;sherbet;5;__e_bet;-0.000
en;6;sherbet;6;____bet;-0.000
en;6;sherbet;7;____be_;3.584
en;6;sherbet;8;__erbet;-0.000
en;6;sherbet;9;___rbet;-0.000
en;6;heywood;0;____ood;2.723
en;6;heywood;1;___wood;2.556
en;6;heywood;2;___wood;2.556
en;6;heywood;3;____ood;2.723
en;6;heywood;4;__yw_od;1.560
en;6;heywood;5;___wood;2.556
en;6;heywood;6;___wood;2.556
en;6;heywood;7;____ood;2.723
en;6;heywood;8;__y_oo_;1.979
en;6;heywood;9;____ood;2.723
en;6;peering;0;____ing;6.570
en;6;peering;1;____in_;6.776
en;6;peering;2;____in_;6.776
en;6;peering;3;____ing;6.570
en;6;peering;4;____ing;6.570
en;6;peering;5;___r_ng;3.461
en;6;peering;6;___r_ng;3.461
en;6;peering;7;___ring;3.448
en;6;peering;8;____ing;6.570
en;6;peering;9;____in_;6.776
en;6;wardens;0;___dens;1.791
en;6;wardens;1;___dens;1.791
en;6;wardens;2;____en_;4.502
en;6;wardens;3;____ens;1.702
en;6;wardens;4;___d_ns;2.318
en;6;wardens;5;__rdens;1.172
en;6;wardens;6;__r__ns;3.375
en;6;wardens;7;____ens;1.702
en;6;wardens;8;____ens;1.702
en;6;wardens;9;_____ns;5.323
en;6;rescues;0;___c_es;4.505
en;6;rescues;1;__s_ue_;1.851
en;6;rescues;2;___c_e_;5.639
en;6;rescues;3;____ue_;4.296
en;6;rescues;4;____ues;3.261
en;6;rescues;5;__scues;-0.000
en;6;rescues;6;____ues;3.261
en;6;rescues;7;__s__es;2.060
en;6;rescues;8;____ues;3.261
en;6;rescues;9;__scue_;0.556
en;6;tempura;0;____ura;2.547
en;6;tempura;1;__m_ura;-0.000
en;6;tempura;2;_____ra;4.168
en;6;tempura;3;___p_ra;-0.000
en;6;tempura;4;__m_ura;-0.000
en;6;tempura;5;____ura;2.547
en;6;tempura;6;_____r_;7.314
en;6;tempura;7;____ura;2.547
en;6;tempura;8;___pur_;-0.000
en;6;tempura;9;___p_ra;-0.000
en;6;dreamin;0;__eamin;-0.000
en;6;dreamin;1;__eami_;-0.000
en;6;dreamin;2;___amin;0.627
en;6;dreamin;3;__e_mi_;-0.000
en;6;dreamin;4;__eamin;-0.000
en;6;dreamin;5;____min;1.716
en;6;dreamin;6;__e_min;-0.000
en;6;dreamin;7;___a_in;3.228
en;6;dreamin;8;____mi_;3.473
en;6;dreamin;9;___amin;0.627
en;6;hosanna;0;___anna;3.021
en;6;hosanna;1;__sanna;1.350
en;6;hosanna;2;___anna;3.021
