;target;fixation_x;entropy_x;fixation_y;entropy_y;difference_entropy
2763;זיבולים;2.0;0.9428;6.0;4.8817;-3.9389000000000003
3558;מאזניים;2.0;1.3517000000000003;6.0;5.2856999999999985;-3.9339999999999984
2137;הראשיות;2.0;0.9322499999999998;6.0;4.8626999999999985;-3.9304499999999987
2174;הרסיסים;2.0;0.8924999999999998;6.0;4.8219;-3.9294000000000002
5152;שהשמיים;2.0;1.1775499999999997;6.0;5.105950000000001;-3.9284000000000012
4015;מכוונות;2.0;1.7392000000000003;6.0;5.6637;-3.9245
423;בכלובים;2.0;0.5378499999999999;6.0;4.4578500000000005;-3.920000000000001
3466;לצורכים;2.0;0.4359;6.0;4.35525;-3.9193499999999997
3285;ליחידות;2.0;0.5941;6.0;4.5115500000000015;-3.9174500000000014
539;בנתונים;2.0;1.0943999999999998;6.0;5.0100500000000014;-3.9156500000000016
666;בריונים;2.0;1.8942;6.0;5.808850000000001;-3.9146500000000013
1302;הטריקים;2.0;1.93095;6.0;5.8341;-3.90315
4081;מנוגדים;2.0;1.2835;6.0;5.184849999999999;-3.901349999999999
1030;הגלגלים;2.0;1.5457;6.0;5.4465;-3.9008000000000003
2902;יפהפיים;2.0;1.0765;6.0;4.9772;-3.9006999999999996
4912;קריירות;2.0;1.7643999999999995;6.0;5.664449999999999;-3.9000499999999994
424;בכמויות;2.0;1.1979;6.0;5.09745;-3.8995500000000005
700;בשיניים;2.0;1.27995;6.0;5.176;-3.8960500000000002
3060;לאסירים;2.0;1.3446;6.0;5.2402;-3.8956
4684;עכבישים;2.0;0.25645;6.0;4.151599999999998;-3.8951499999999983
5405;שקשורות;2.0;1.7244999999999997;6.0;5.6191;-3.8946000000000005
5412;שרשראות;2.0;0.4770000000000002;6.0;4.369999999999999;-3.892999999999999
1822;הסובבים;2.0;1.8613;6.0;5.74795;-3.8866500000000004
4032;מכשירים;2.0;1.48785;6.0;5.373599999999999;-3.885749999999999
3891;מושבעים;2.0;1.2535000000000005;6.0;5.138649999999998;-3.8851499999999977
149;אמנויות;2.0;1.43215;6.0;5.31715;-3.885
798;דיווחים;2.0;1.2715;6.0;5.1546;-3.8831
5012;שגורמים;2.0;0.88975;6.0;4.77035;-3.8805999999999994
3480;לקטינים;2.0;0.46085;6.0;4.34135;-3.8805000000000005
2882;יהלומים;2.0;1.22995;6.0;5.109299999999998;-3.8793499999999983
618;בצפיפות;2.0;0.25145;6.0;4.13;-3.8785499999999997
3983;מייצרים;2.0;1.9008500000000008;6.0;5.77805;-3.8771999999999993
1386;הכיריים;2.0;1.09915;6.0;4.974499999999999;-3.875349999999999
3104;לדרישות;2.0;0.8259500000000001;6.0;4.698700000000001;-3.8727500000000012
2505;וברוכים;2.0;0.8651499999999999;6.0;4.7351;-3.8699500000000002
811;דמדומים;2.0;0.66185;6.0;4.52865;-3.8667999999999996
2050;הצלילים;2.0;1.23385;6.0;5.0985;-3.8646499999999997
1504;המוצרים;2.0;1.5729499999999998;6.0;5.4375;-3.8645500000000004
4221;מצדיעים;2.0;0.9684;6.0;4.831949999999999;-3.863549999999999
1314;הידידים;2.0;1.81285;6.0;5.674549999999997;-3.8616999999999972
2211;השורדים;2.0;1.7770499999999998;6.0;5.6387;-3.86165
4930;רובוטים;2.0;1.1520999999999997;6.0;5.0134500000000015;-3.8613500000000016
