,epoch,f2mean_neg,f2mean_pos,f6mean_neg,f6mean_pos,f2error_neg,f2error_pos,f6error_neg,f6error_pos
18,67.5,0.013323438028050465,0.014825869706962078,0.01540857227941327,0.010923670183281798,0.008657428779131095,0.009825982500722691,0.009654704859924892,0.0067416419491056045
19,70.0,0.014250841252177054,0.015777693087905782,0.01635434204796473,0.011586142694966441,0.009584832003257684,0.010777805881666396,0.01060047462847635,0.007404114460790248
20,75.0,0.017904539913720374,0.019464515932497338,0.020108919575986425,0.015070698749537318,0.008382043995741188,0.009636185905208603,0.009337421852294523,0.005918082008366022
21,77.5,0.018934636637462594,0.020528188603896158,0.0210661838195758,0.01593936977674096,0.009412140719483411,0.010699858576607425,0.010294686095883897,0.0067867530355696665
22,82.5,0.02319942231409961,0.024859810895168102,0.025764412499135803,0.019989766080014425,0.007319144667542399,0.008641397084541811,0.008003800260530687,0.004554021590759857
23,85.0,0.02428969110597344,0.025949596447733796,0.026880202852094387,0.020924828348208427,0.008409413459416227,0.009731182637107507,0.009119590613489274,0.005489083858953858
24,90.0,0.022241621903799733,0.02424365651777236,0.02515060864910923,0.018506736208609643,0.012422862550484866,0.013457676471045241,0.012670329380140113,0.009761918251654119
25,92.5,0.023203997752820657,0.025262584693546555,0.026091348320067258,0.019416007772205635,0.013385238399505792,0.014476604646819437,0.013611069051098141,0.010671189815250113
26,97.5,0.02570099633251998,0.028051465507652196,0.02877393763217904,0.021772234313888188,0.012635874697229058,0.01361104585551827,0.012522619455392363,0.010026656470138976
27,100.0,0.026498849334659777,0.028966375688438618,0.029573058535893693,0.022556579074629147,0.013433727699368856,0.014525956036304693,0.013321740359107015,0.010811001230879937
28,100.0,0.024974457709562282,0.02839464368045912,0.03123171501913081,0.02130412594637514,,,,
29,105.0,0.027977455413909107,0.03068912110346255,0.03127127025983549,0.0238322901924675,0.01361096601117364,0.014477032232971703,0.013140504409370639,0.011098567280229264
30,105.0,0.027041226317053,0.030406269275410732,0.033501376243228735,0.023104564565079123,,,,
31,107.5,0.02873296404856626,0.03142061956551756,0.03191148010459385,0.024573774911799802,0.01436647464583079,0.015208530695026708,0.013780714254129007,0.011840051999561564
32,110.0,0.029180006236075112,0.032606684835413936,0.03555682727452101,0.025079280467415026,,,,
33,112.5,0.029634486538766224,0.032477459180222074,0.03307822138209406,0.025248939615450716,0.014855197395321613,0.015516535180664842,0.013860548497386665,0.012515583666202609
34,115.0,0.031218762867078687,0.03476371889661907,0.0374396748394336,0.02700094358049893,,,,
35,115.0,0.030330305619985898,0.0331161405952762,0.033646400246327354,0.025929082228311553,0.015551016476541285,0.016155216595718964,0.014428727361619952,0.013195726279063447
36,120.0,0.033137808907224765,0.03679993294733245,0.039226059407042636,0.02885747040180162,,,,
37,120.0,0.03225803002906626,0.03527528430346772,0.03578226864445602,0.02768551507391353,0.014832419410980064,0.015287860804724161,0.013391111942548814,0.012658212848464327
38,122.5,0.03283243568860851,0.035867982669949526,0.036355894977234016,0.028259430141986244,0.01540682507052231,0.01588055917120597,0.013964738275326804,0.013232127916537039
39,125.0,0.03506283097559389,0.0387705250315187,0.041306910845014456,0.030655016465250387,,,,
40,127.5,0.03392226652533974,0.037065512337901334,0.03757090281084909,0.02916648963446248,0.015496779813510223,0.01576368763657225,0.013935628209329372,0.013375418954746955
41,130.0,0.036814271894031504,0.040467697157002,0.04295083727211648,0.03235779151914777,,,,
