,epoch,f2mean_neg,f2mean_pos,f6mean_neg,f6mean_pos,f2error_neg,f2error_pos,f6error_neg,f6error_pos
21,77.5,0.020762740213954505,0.021287732079671568,0.024174610404153876,0.018846095064449127,0.007981806234038283,0.00881549564748736,0.010170399148301638,0.006173915557031096
22,82.5,0.022493094133786327,0.02321485230264812,0.026414632065990956,0.020277884365712612,0.008636428710499923,0.009259117948753382,0.010569230702456842,0.0067613783736267885
23,85.0,0.023593912580169792,0.024327320700087262,0.02762208728745871,0.021247690355224252,0.009737247156883387,0.010371586346192525,0.011776685923924593,0.007731184363138428
24,90.0,0.02273791362281135,0.02368077740121858,0.02729570932657828,0.019967046569632857,0.012831304299095096,0.012995503222239984,0.014201356860929333,0.010943941593251209
25,92.5,0.023760158181065236,0.02467523937897649,0.02828584847701228,0.0209305457896755,0.013853548857348985,0.013989965199997895,0.015191496011363334,0.011907440813293852
26,97.5,0.02704558992846289,0.027859015590939992,0.03167375949734449,0.024005977987592506,0.01253757001434578,0.012580645799775067,0.013567918931057143,0.01053603431746694
27,100.0,0.027941683916863344,0.02871720758279146,0.0324262745138673,0.024856836162571224,0.013433664002746232,0.013438837791626532,0.014320433947579952,0.011386892492445658
28,100.0,0.026726594455338905,0.029269298690645863,0.033038841346738825,0.023414748007106283,,,,
29,105.0,0.028599945705464053,0.02961857299997572,0.03336502266010763,0.025273669244549782,0.01447374398082578,0.01415743041286976,0.014950881660415886,0.012520211273662197
30,105.0,0.028891713824157943,0.03148655728561153,0.03507749656512625,0.025368789218593018,,,,
31,105.0,0.028891713824157943,0.03148655728561153,0.03507749656512625,0.025368789218593018,,,,
32,107.5,0.029337388742432167,0.030389207156601122,0.03403545287518969,0.025973785513796997,0.015211187017793894,0.01492806456949516,0.015621311875497954,0.013220327542909414
33,110.0,0.03128914204127422,0.03395877348230405,0.03722258182027624,0.027546008007431032,,,,
34,110.0,0.03128914204127422,0.03395877348230405,0.03722258182027624,0.027546008007431032,,,,
35,112.5,0.031114844593216635,0.032269575930405366,0.03606088899692469,0.027562263127960625,0.01497353854743914,0.01452190979590012,0.015136493046911791,0.01311640968702291
36,115.0,0.03344893170981509,0.036058850756609855,0.039442069181977374,0.029516112324509774,,,,
37,115.0,0.03344893170981509,0.036058850756609855,0.039442069181977374,0.029516112324509774,,,,
38,115.0,0.031857321359205173,0.032903742197883355,0.036739253982633106,0.028241231869408967,0.01571601531342768,0.015156076063378111,0.01581485803262021,0.01379537842847125
39,120.0,0.035787523800010594,0.03807837220472887,0.041646908146059064,0.03157998366604075,,,,
40,120.0,0.035787523800010594,0.03807837220472887,0.041646908146059064,0.03157998366604075,,,,
41,120.0,0.03350630213989848,0.034583454184247395,0.03850529590595905,0.02973136204862857,0.015414527961938724,0.014670757483420109,0.015236942869775512,0.013655171670350177
42,122.5,0.034079165993181684,0.035254231150889444,0.039062458554890815,0.030360316709895786,0.01598739181522192,0.015341534450062158,0.015794105518707274,0.014284126331617393
43,125.0,0.03787937567583508,0.040134205675361655,0.04362194276502989,0.0335325852053516,,,,
